head,head_type,relation,tail,tail_type,evidence,source_doc_id,source_file,source_type,confidence
影响胞脉、胞络功能,PathologicalState,causes,不孕,Other,"不孕是现在生活中的一大难题,中医治疗不孕症有其独特的优势。中医在整体观念辨证论治的指导下,根据患者不同的年龄、体质,以及季节因素等,采用不同的辩证治疗方案,所以可以达到很好的效果。具体来说,中医认为肾主生殖,不孕与肾关系密切,由于天癸、冲任、胞宫的功能失调,或与脏腑气血不和,影响胞脉、胞络功能有关。因此在治疗上以中药调理为主,以采用辨证论治,如补肾填精、疏肝解郁",Doc_train_0717_0073,train_0717,gold,1.0
天癸、冲任、胞宫的功能失调,PathologicalState,causes,影响胞脉、胞络功能,PathologicalState,"可以达到很好的效果。具体来说,中医认为肾主生殖,不孕与肾关系密切,由于天癸、冲任、胞宫的功能失调,或与脏腑气血不和,影响胞脉、胞络功能有关。因此在治疗上以中药调理为主,以采用辨证论治,如补肾填精、疏肝解郁",Doc_train_0717_0073,train_0717,gold,1.0
脏腑气血不和,Other,causes,影响胞脉、胞络功能,PathologicalState,"医认为肾主生殖,不孕与肾关系密切,由于天癸、冲任、胞宫的功能失调,或与脏腑气血不和,影响胞脉、胞络功能有关。因此在治疗上以中药调理为主,以采用辨证论治,如补肾填精、疏肝解郁",Doc_train_0717_0073,train_0717,gold,1.0
月经不调,Other,causes,不孕,Other,"不孕是现在生活中的一大难题,中医治疗不孕症有其独特的优势。中医在整体观念辨证论治的指导下,根据患者不同的年龄、体质,以及季节因素等,采用不同的辩证治疗方案,所以可以达到很好的效果。具体来说,中医认为肾主生殖,不孕与肾关系密切,由于天癸、冲任、胞宫的功能失调,或与脏腑气血不和,影响胞脉、胞络功能有关。因此在治疗上以中药调理为主,以采用辨证论治,如补肾填精、疏肝解郁、补益气血、暖宫活血等方法,调节内分泌以助孕。此外,中医治疗讲究辨证法思想,凡事讲究因人而异,辨证施治。引起不孕的原因很多,如月经不调、内分泌失调、妇科炎症、卵泡发育不良、排卵障碍、输卵管不通、黄体功能不",Doc_train_0717_0073,train_0717,gold,1.0
内分泌失调,Other,causes,不孕,Other,"不孕是现在生活中的一大难题,中医治疗不孕症有其独特的优势。中医在整体观念辨证论治的指导下,根据患者不同的年龄、体质,以及季节因素等,采用不同的辩证治疗方案,所以可以达到很好的效果。具体来说,中医认为肾主生殖,不孕与肾关系密切,由于天癸、冲任、胞宫的功能失调,或与脏腑气血不和,影响胞脉、胞络功能有关。因此在治疗上以中药调理为主,以采用辨证论治,如补肾填精、疏肝解郁、补益气血、暖宫活血等方法,调节内分泌以助孕。此外,中医治疗讲究辨证法思想,凡事讲究因人而异,辨证施治。引起不孕的原因很多,如月经不调、内分泌失调、妇科炎症、卵泡发育不良、排卵障碍、输卵管不通、黄体功能不足。中医指气",Doc_train_0717_0073,train_0717,gold,1.0
妇科炎症,Disease,causes,不孕,Other,"不孕是现在生活中的一大难题,中医治疗不孕症有其独特的优势。中医在整体观念辨证论治的指导下,根据患者不同的年龄、体质,以及季节因素等,采用不同的辩证治疗方案,所以可以达到很好的效果。具体来说,中医认为肾主生殖,不孕与肾关系密切,由于天癸、冲任、胞宫的功能失调,或与脏腑气血不和,影响胞脉、胞络功能有关。因此在治疗上以中药调理为主,以采用辨证论治,如补肾填精、疏肝解郁、补益气血、暖宫活血等方法,调节内分泌以助孕。此外,中医治疗讲究辨证法思想,凡事讲究因人而异,辨证施治。引起不孕的原因很多,如月经不调、内分泌失调、妇科炎症、卵泡发育不良、排卵障碍、输卵管不通、黄体功能不足。中医指气滞血瘀、湿",Doc_train_0717_0073,train_0717,gold,1.0
卵泡发育不良,Other,causes,不孕,Other,"不孕是现在生活中的一大难题,中医治疗不孕症有其独特的优势。中医在整体观念辨证论治的指导下,根据患者不同的年龄、体质,以及季节因素等,采用不同的辩证治疗方案,所以可以达到很好的效果。具体来说,中医认为肾主生殖,不孕与肾关系密切,由于天癸、冲任、胞宫的功能失调,或与脏腑气血不和,影响胞脉、胞络功能有关。因此在治疗上以中药调理为主,以采用辨证论治,如补肾填精、疏肝解郁、补益气血、暖宫活血等方法,调节内分泌以助孕。此外,中医治疗讲究辨证法思想,凡事讲究因人而异,辨证施治。引起不孕的原因很多,如月经不调、内分泌失调、妇科炎症、卵泡发育不良、排卵障碍、输卵管不通、黄体功能不足。中医指气滞血瘀、湿热蕴结胞宫、子",Doc_train_0717_0073,train_0717,gold,1.0
排卵障碍,Other,causes,不孕,Other,"不孕是现在生活中的一大难题,中医治疗不孕症有其独特的优势。中医在整体观念辨证论治的指导下,根据患者不同的年龄、体质,以及季节因素等,采用不同的辩证治疗方案,所以可以达到很好的效果。具体来说,中医认为肾主生殖,不孕与肾关系密切,由于天癸、冲任、胞宫的功能失调,或与脏腑气血不和,影响胞脉、胞络功能有关。因此在治疗上以中药调理为主,以采用辨证论治,如补肾填精、疏肝解郁、补益气血、暖宫活血等方法,调节内分泌以助孕。此外,中医治疗讲究辨证法思想,凡事讲究因人而异,辨证施治。引起不孕的原因很多,如月经不调、内分泌失调、妇科炎症、卵泡发育不良、排卵障碍、输卵管不通、黄体功能不足。中医指气滞血瘀、湿热蕴结胞宫、子宫寒凉、肝",Doc_train_0717_0073,train_0717,gold,1.0
输卵管不通,Other,causes,不孕,Other,"不孕是现在生活中的一大难题,中医治疗不孕症有其独特的优势。中医在整体观念辨证论治的指导下,根据患者不同的年龄、体质,以及季节因素等,采用不同的辩证治疗方案,所以可以达到很好的效果。具体来说,中医认为肾主生殖,不孕与肾关系密切,由于天癸、冲任、胞宫的功能失调,或与脏腑气血不和,影响胞脉、胞络功能有关。因此在治疗上以中药调理为主,以采用辨证论治,如补肾填精、疏肝解郁、补益气血、暖宫活血等方法,调节内分泌以助孕。此外,中医治疗讲究辨证法思想,凡事讲究因人而异,辨证施治。引起不孕的原因很多,如月经不调、内分泌失调、妇科炎症、卵泡发育不良、排卵障碍、输卵管不通、黄体功能不足。中医指气滞血瘀、湿热蕴结胞宫、子宫寒凉、肝肾阴虚、肝脾",Doc_train_0717_0073,train_0717,gold,1.0
黄体功能不足,PathologicalState,causes,不孕,Other,"不孕是现在生活中的一大难题,中医治疗不孕症有其独特的优势。中医在整体观念辨证论治的指导下,根据患者不同的年龄、体质,以及季节因素等,采用不同的辩证治疗方案,所以可以达到很好的效果。具体来说,中医认为肾主生殖,不孕与肾关系密切,由于天癸、冲任、胞宫的功能失调,或与脏腑气血不和,影响胞脉、胞络功能有关。因此在治疗上以中药调理为主,以采用辨证论治,如补肾填精、疏肝解郁、补益气血、暖宫活血等方法,调节内分泌以助孕。此外,中医治疗讲究辨证法思想,凡事讲究因人而异,辨证施治。引起不孕的原因很多,如月经不调、内分泌失调、妇科炎症、卵泡发育不良、排卵障碍、输卵管不通、黄体功能不足。中医指气滞血瘀、湿热蕴结胞宫、子宫寒凉、肝肾阴虚、肝脾虚弱、湿浊、痰",Doc_train_0717_0073,train_0717,gold,1.0
气滞血瘀,Other,causes,不孕,Other,"不孕是现在生活中的一大难题,中医治疗不孕症有其独特的优势。中医在整体观念辨证论治的指导下,根据患者不同的年龄、体质,以及季节因素等,采用不同的辩证治疗方案,所以可以达到很好的效果。具体来说,中医认为肾主生殖,不孕与肾关系密切,由于天癸、冲任、胞宫的功能失调,或与脏腑气血不和,影响胞脉、胞络功能有关。因此在治疗上以中药调理为主,以采用辨证论治,如补肾填精、疏肝解郁、补益气血、暖宫活血等方法,调节内分泌以助孕。此外,中医治疗讲究辨证法思想,凡事讲究因人而异,辨证施治。引起不孕的原因很多,如月经不调、内分泌失调、妇科炎症、卵泡发育不良、排卵障碍、输卵管不通、黄体功能不足。中医指气滞血瘀、湿热蕴结胞宫、子宫寒凉、肝肾阴虚、肝脾虚弱、湿浊、痰浊等等,还有男性",Doc_train_0717_0073,train_0717,gold,1.0
湿热蕴结胞宫,Other,causes,不孕,Other,"不孕是现在生活中的一大难题,中医治疗不孕症有其独特的优势。中医在整体观念辨证论治的指导下,根据患者不同的年龄、体质,以及季节因素等,采用不同的辩证治疗方案,所以可以达到很好的效果。具体来说,中医认为肾主生殖,不孕与肾关系密切,由于天癸、冲任、胞宫的功能失调,或与脏腑气血不和,影响胞脉、胞络功能有关。因此在治疗上以中药调理为主,以采用辨证论治,如补肾填精、疏肝解郁、补益气血、暖宫活血等方法,调节内分泌以助孕。此外,中医治疗讲究辨证法思想,凡事讲究因人而异,辨证施治。引起不孕的原因很多,如月经不调、内分泌失调、妇科炎症、卵泡发育不良、排卵障碍、输卵管不通、黄体功能不足。中医指气滞血瘀、湿热蕴结胞宫、子宫寒凉、肝肾阴虚、肝脾虚弱、湿浊、痰浊等等,还有男性的精液、精子异",Doc_train_0717_0073,train_0717,gold,1.0
子宫寒凉,AnatomicalSite,causes,不孕,Other,"不孕是现在生活中的一大难题,中医治疗不孕症有其独特的优势。中医在整体观念辨证论治的指导下,根据患者不同的年龄、体质,以及季节因素等,采用不同的辩证治疗方案,所以可以达到很好的效果。具体来说,中医认为肾主生殖,不孕与肾关系密切,由于天癸、冲任、胞宫的功能失调,或与脏腑气血不和,影响胞脉、胞络功能有关。因此在治疗上以中药调理为主,以采用辨证论治,如补肾填精、疏肝解郁、补益气血、暖宫活血等方法,调节内分泌以助孕。此外,中医治疗讲究辨证法思想,凡事讲究因人而异,辨证施治。引起不孕的原因很多,如月经不调、内分泌失调、妇科炎症、卵泡发育不良、排卵障碍、输卵管不通、黄体功能不足。中医指气滞血瘀、湿热蕴结胞宫、子宫寒凉、肝肾阴虚、肝脾虚弱、湿浊、痰浊等等,还有男性的精液、精子异常等。所以",Doc_train_0717_0073,train_0717,gold,1.0
肝肾阴虚,AnatomicalSite,causes,不孕,Other,"不孕是现在生活中的一大难题,中医治疗不孕症有其独特的优势。中医在整体观念辨证论治的指导下,根据患者不同的年龄、体质,以及季节因素等,采用不同的辩证治疗方案,所以可以达到很好的效果。具体来说,中医认为肾主生殖,不孕与肾关系密切,由于天癸、冲任、胞宫的功能失调,或与脏腑气血不和,影响胞脉、胞络功能有关。因此在治疗上以中药调理为主,以采用辨证论治,如补肾填精、疏肝解郁、补益气血、暖宫活血等方法,调节内分泌以助孕。此外,中医治疗讲究辨证法思想,凡事讲究因人而异,辨证施治。引起不孕的原因很多,如月经不调、内分泌失调、妇科炎症、卵泡发育不良、排卵障碍、输卵管不通、黄体功能不足。中医指气滞血瘀、湿热蕴结胞宫、子宫寒凉、肝肾阴虚、肝脾虚弱、湿浊、痰浊等等,还有男性的精液、精子异常等。所以在不孕症的",Doc_train_0717_0073,train_0717,gold,1.0
肝脾虚弱,AnatomicalSite,causes,不孕,Other,"不孕是现在生活中的一大难题,中医治疗不孕症有其独特的优势。中医在整体观念辨证论治的指导下,根据患者不同的年龄、体质,以及季节因素等,采用不同的辩证治疗方案,所以可以达到很好的效果。具体来说,中医认为肾主生殖,不孕与肾关系密切,由于天癸、冲任、胞宫的功能失调,或与脏腑气血不和,影响胞脉、胞络功能有关。因此在治疗上以中药调理为主,以采用辨证论治,如补肾填精、疏肝解郁、补益气血、暖宫活血等方法,调节内分泌以助孕。此外,中医治疗讲究辨证法思想,凡事讲究因人而异,辨证施治。引起不孕的原因很多,如月经不调、内分泌失调、妇科炎症、卵泡发育不良、排卵障碍、输卵管不通、黄体功能不足。中医指气滞血瘀、湿热蕴结胞宫、子宫寒凉、肝肾阴虚、肝脾虚弱、湿浊、痰浊等等,还有男性的精液、精子异常等。所以在不孕症的治疗方面,",Doc_train_0717_0073,train_0717,gold,1.0
