event_id,cause,effect,condition,evidence,source_doc_id,source_file,source_type,confidence
Event_b54f70b50adf,支气管炎,肺纹理增多、增粗,"急性起病的患者,如伴有明显的咳嗽、咳痰、喘憋等症状","双肺纹理增粗是属于肺部的x线影像学检查异常提示。对于急性起病的患者,如伴有明显的咳嗽、咳痰、喘憋等症状,肺部影像学提示肺纹理增多、增粗,大多提示支气管炎可能。如果患者没有特殊的临床不适,仅在体检时发现肺纹理增多,大多提示慢",Doc_train_0717_0430,train_0717,gold,1.0
Event_fbc02021a065,慢性炎症,肺纹理增多,患者没有特殊的临床不适,"对于急性起病的患者,如伴有明显的咳嗽、咳痰、喘憋等症状,肺部影像学提示肺纹理增多、增粗,大多提示支气管炎可能。如果患者没有特殊的临床不适,仅在体检时发现肺纹理增多,大多提示慢性炎症过程,不需要特殊的处理。因此,如果影像学提示肺纹理增粗时,需要进行全面",Doc_train_0717_0430,train_0717,gold,1.0
Event_0800285fd121,卵泡破裂,"下腹的轻微疼痛,疼痛表现在一侧的腹部",卵泡液比较多,"正常情况下育龄妇女每个月都会有卵泡破裂,排卵以后由于黄体的作用子宫内膜增长,如果卵子和精子受精就孕育胎儿,如果没有受精,黄体逐渐萎缩又形成1次月经,因此正常人每个月都有1次排卵,卵泡破裂可以没有任何症状。有些人如果卵泡液比较多或者比较敏感,当卵泡破裂的时候会出现下腹的轻微疼痛,疼痛表现在一侧的腹部,不同的月份腹痛的侧别不同,可以伴有轻度的下坠或者腰酸等不适。检查起来",Doc_train_0717_0432,train_0717,gold,1.0
Event_46ebd639662d,卵泡破裂,"下腹的轻微疼痛,疼痛表现在一侧的腹部",比较敏感,"正常情况下育龄妇女每个月都会有卵泡破裂,排卵以后由于黄体的作用子宫内膜增长,如果卵子和精子受精就孕育胎儿,如果没有受精,黄体逐渐萎缩又形成1次月经,因此正常人每个月都有1次排卵,卵泡破裂可以没有任何症状。有些人如果卵泡液比较多或者比较敏感,当卵泡破裂的时候会出现下腹的轻微疼痛,疼痛表现在一侧的腹部,不同的月份腹痛的侧别不同,可以伴有轻度的下坠或者腰酸等不适。检查起来",Doc_train_0717_0432,train_0717,gold,1.0
Event_524d820c9b07,细菌性胸膜炎,炎症播散,治疗不及时,"病情进行具体分析,切不可自己盲目用药,否则会对身体带来严重危害。如果是细菌性胸膜炎可以用头孢类抗生素进行治疗,如果治疗不及时可能会造成炎症播散危及生命,如果是结核性胸膜炎就需要进行抗结核治疗。而结核性胸膜炎抗结核",Doc_train_0717_0433,train_0717,gold,1.0
Event_598f4174c278,皮肤屏障功能不好,皮肤感觉到瘙痒,"没有出现任何的皮疹的情况下,那么是单纯的瘙痒症","皮肤感觉到瘙痒,如果没有出现任何的皮疹的情况下,那么是单纯的瘙痒症,在这种情况有一部分人可能是由于皮肤屏障功能不好造成,或者说皮肤水分的降低造成的,这个时候可以选择具有保湿、滋润效果的",Doc_train_0717_0437,train_0717,gold,1.0
Event_99d96c7d0d6f,皮肤水分的降低,皮肤感觉到瘙痒,"没有出现任何的皮疹的情况下,那么是单纯的瘙痒症","皮肤感觉到瘙痒,如果没有出现任何的皮疹的情况下,那么是单纯的瘙痒症,在这种情况有一部分人可能是由于皮肤屏障功能不好造成,或者说皮肤水分的降低造成的,这个时候可以选择具有保湿、滋润效果的润肤露或者修复的乳液来进行",Doc_train_0717_0437,train_0717,gold,1.0
Event_37c9fe26797e,血糖控制不佳,皮肤的瘙痒,糖尿病,"了单纯的瘙痒以外,还有一些可能跟全身的系统性疾病有关系,比如说有些人有糖尿病的问题,血糖控制不佳有可能会造成皮肤的瘙痒。还有一些肝脏的疾病或者是肝硬化,或者是尿毒症的患者,有肾脏疾病的,也",Doc_train_0717_0437,train_0717,gold,1.0
Event_537c64ae847c,先兆流产,孕期阶段如果白带出现褐色,小腹疼痛,"孕期阶段如果白带出现褐色,是属于不正常的,有以下几种问题导致的:第一、如果有小腹疼痛,考虑是先兆流产。第二,妇科疾病,比如阴道炎、宫颈炎。第三、如果是怀孕初期,白带呈褐色",Doc_train_0717_0439,train_0717,gold,1.0
Event_a4c93626445f,宫外孕,白带呈褐色,怀孕初期,"疼痛,考虑是先兆流产。第二,妇科疾病,比如阴道炎、宫颈炎。第三、如果是怀孕初期,白带呈褐色,考虑是宫外孕。第四、孕早期阶段身体过于劳累也会出现白带呈褐色。如果白带没有增多,颜",Doc_train_0717_0439,train_0717,gold,1.0
Event_599dd13768c9,局部的小汗腺,皮疹,生理情况下,"出现簇状的、小而密集的疱疹,随后会出现疱疹的溃破以及基底部的溃疡;4、生理情况下也可出现皮疹,比如靠近冠状沟或靠近龟头的珍珠疹,是由于良性的慢性炎症刺激所导致的小的丘疹。珍珠疹没有特别大的危害性,也不具备传染性。生理情况下的皮疹,比如汗疱疹,是由局部的小汗腺所引起;5、另外还有卫生清洁不良、局部毛囊炎所引起的小疹子。总之,包皮",Doc_train_0717_0440,train_0717,gold,1.0
Event_8f70656fa740,湿疹,"眉毛红,可看到红色的丘疹",刚出生的婴儿,"眉毛红的解决办法:1、刚出生的婴儿眉毛红,可看到红色的丘疹考虑是湿疹,用宝儿康软膏给孩子擦患处。如果孩子只有在用力时眉毛才发红,其它时间颜",Doc_train_0717_0441,train_0717,gold,1.0
Event_4ff0784aeb30,皮炎,"发红,局部可以看到米粒状的疙瘩伴痒,严重者还有脱皮",成年人,"力时局部毛细血管充血导致的,不需要处理,等孩子大点这种情况可消失。2、成年人眉毛发红,局部可以看到米粒状的疙瘩伴痒,严重者还有脱皮的症状,考虑是皮炎或过敏导致的,用尿素软膏擦患处,治疗期间不要吃辣椒、海鲜等发物。3、做",Doc_train_0717_0441,train_0717,gold,1.0
Event_3c33cc7728ca,过敏,"发红,局部可以看到米粒状的疙瘩伴痒,严重者还有脱皮",成年人,"力时局部毛细血管充血导致的,不需要处理,等孩子大点这种情况可消失。2、成年人眉毛发红,局部可以看到米粒状的疙瘩伴痒,严重者还有脱皮的症状,考虑是皮炎或过敏导致的,用尿素软膏擦患处,治疗期间不要吃辣椒、海鲜等发物。3、做植眉手",Doc_train_0717_0441,train_0717,gold,1.0
Event_c90bd8cbfdf6,局部毛细血管充血,"眉毛才发红,其它时间颜色正常,局部没有疙瘩,没有其它不适",孩子只有在用力时,"婴儿眉毛红,可看到红色的丘疹考虑是湿疹,用宝儿康软膏给孩子擦患处。如果孩子只有在用力时眉毛才发红,其它时间颜色正常,局部没有疙瘩,没有其它不适,考虑是用力时局部毛细血管充血导致的,不需要处理,等孩子大点这种情况可消失。2、成年人眉毛发红,局部",Doc_train_0717_0441,train_0717,gold,1.0
Event_ea19ad148678,体位性低血压,突然直立出现头晕,老年人,"血不足,出现心悸、头晕症状,不要过于紧张,是比较常见的生理现象。一部分老年人如果突然直立出现头晕症状,考虑是病理性的,最常见的是体位性低血压,如果出现这些症状,建议患者平卧休息,避免出现深蹲的行为。",Doc_train_0717_0446,train_0717,gold,1.0
Event_f035cf7fea2d,雌激素低,生殖系统发育迟缓,发育阶段的少女,"女性的身体健康有着特殊的益处,是保证内分泌正常运转的重要技术,如果出现雌激素低,则有可能导致卵泡发育不健全、卵巢萎缩、子宫发育迟缓,外阴也会萎缩。在女性进入更年期之后,正常雌激素会进入低潮,皮肤变得粗糙,月经开始不规律,会有失眠多梦、入睡困难,半夜有盗汗的,心血管疾病和肿瘤发生的风险会加大。个别的女性可能会伴随着神经间歇性疼痛,钙吸收的能力也会下降,性格变得焦虑、易怒、烦躁、心悸。对于正处于发育阶段的少女,则有可能造成生殖系统发育迟缓,严重的可能会导致不孕不育。对于雌激素低的人群来说,尽可能不要乱服营养",Doc_train_0717_0448,train_0717,gold,1.0
Event_562673c48f62,雌激素低,不孕不育,发育阶段的少女,"女性的身体健康有着特殊的益处,是保证内分泌正常运转的重要技术,如果出现雌激素低,则有可能导致卵泡发育不健全、卵巢萎缩、子宫发育迟缓,外阴也会萎缩。在女性进入更年期之后,正常雌激素会进入低潮,皮肤变得粗糙,月经开始不规律,会有失眠多梦、入睡困难,半夜有盗汗的,心血管疾病和肿瘤发生的风险会加大。个别的女性可能会伴随着神经间歇性疼痛,钙吸收的能力也会下降,性格变得焦虑、易怒、烦躁、心悸。对于正处于发育阶段的少女,则有可能造成生殖系统发育迟缓,严重的可能会导致不孕不育。对于雌激素低的人群来说,尽可能不要乱服营养品和保健品,否则激素没有补",Doc_train_0717_0448,train_0717,gold,1.0
Event_fc17115b89d9,大量饮水,消化功能会受到影响,吃饭的时候,"吃饭的时候肯定是要喝水的,食物和水完全分开是几乎不可能的。吃饭的时候即使不额外的喝水,可能也会有汤,吃进去的蔬菜、碳水化合物,也都含有一定的水分。但是吃饭的时候不建议喝太多的水,因为吃饭的时候,大量饮水可能消化功能会受到影响。因为大量的喝水可能会稀释胃酸,对食物尤其是蛋白质和脂肪消化就会产生影",Doc_train_0717_0449,train_0717,gold,1.0
Event_60b60ab8c856,结肠肿瘤,腹疼,拉肚子、便秘交替出现,"拉肚子、便秘交替出现不一定是癌,但是也不能完全排除肠癌的可能性,因为出现拉肚子、便秘交替,不仅仅是结肠癌的症状表现,原因如下:1、功能性改变:如肠易激综合征,临床上可能表现为拉肚子、便秘交替出现;2、器质性病变:结肠癌在临床上最典型的症状,表现为排便习惯、排便性状的改变,即原来每天正常排便,但是现在出现拉肚子、便秘交替,大便性状有改变,大便表面变得凹凸不平,有凹槽或者变干,表面有脓血,还有存在排便不尽的感觉。所以拉肚子、便秘交替出现不一定是癌,但是癌有可能表现出排便习惯和排便性状的改变。如果拉肚子、便秘交替出现的同时,还出现腹疼、体重减轻,大便潜血阳性、贫血等报警症状,需要高度警惕,建议及时进行肠镜检查,来帮助明确是否出现结肠肿瘤。",Doc_train_0717_0451,train_0717,gold,1.0
Event_ca3d9e8e8559,结肠肿瘤,体重减轻,拉肚子、便秘交替出现,"拉肚子、便秘交替出现不一定是癌,但是也不能完全排除肠癌的可能性,因为出现拉肚子、便秘交替,不仅仅是结肠癌的症状表现,原因如下:1、功能性改变:如肠易激综合征,临床上可能表现为拉肚子、便秘交替出现;2、器质性病变:结肠癌在临床上最典型的症状,表现为排便习惯、排便性状的改变,即原来每天正常排便,但是现在出现拉肚子、便秘交替,大便性状有改变,大便表面变得凹凸不平,有凹槽或者变干,表面有脓血,还有存在排便不尽的感觉。所以拉肚子、便秘交替出现不一定是癌,但是癌有可能表现出排便习惯和排便性状的改变。如果拉肚子、便秘交替出现的同时,还出现腹疼、体重减轻,大便潜血阳性、贫血等报警症状,需要高度警惕,建议及时进行肠镜检查,来帮助明确是否出现结肠肿瘤。",Doc_train_0717_0451,train_0717,gold,1.0
Event_fb5e7606e0a0,结肠肿瘤,大便潜血阳性,拉肚子、便秘交替出现,"拉肚子、便秘交替出现不一定是癌,但是也不能完全排除肠癌的可能性,因为出现拉肚子、便秘交替,不仅仅是结肠癌的症状表现,原因如下:1、功能性改变:如肠易激综合征,临床上可能表现为拉肚子、便秘交替出现;2、器质性病变:结肠癌在临床上最典型的症状,表现为排便习惯、排便性状的改变,即原来每天正常排便,但是现在出现拉肚子、便秘交替,大便性状有改变,大便表面变得凹凸不平,有凹槽或者变干,表面有脓血,还有存在排便不尽的感觉。所以拉肚子、便秘交替出现不一定是癌,但是癌有可能表现出排便习惯和排便性状的改变。如果拉肚子、便秘交替出现的同时,还出现腹疼、体重减轻,大便潜血阳性、贫血等报警症状,需要高度警惕,建议及时进行肠镜检查,来帮助明确是否出现结肠肿瘤。",Doc_train_0717_0451,train_0717,gold,1.0
Event_4f22190f33b3,结肠肿瘤,贫血,拉肚子、便秘交替出现,"拉肚子、便秘交替出现不一定是癌,但是也不能完全排除肠癌的可能性,因为出现拉肚子、便秘交替,不仅仅是结肠癌的症状表现,原因如下:1、功能性改变:如肠易激综合征,临床上可能表现为拉肚子、便秘交替出现;2、器质性病变:结肠癌在临床上最典型的症状,表现为排便习惯、排便性状的改变,即原来每天正常排便,但是现在出现拉肚子、便秘交替,大便性状有改变,大便表面变得凹凸不平,有凹槽或者变干,表面有脓血,还有存在排便不尽的感觉。所以拉肚子、便秘交替出现不一定是癌,但是癌有可能表现出排便习惯和排便性状的改变。如果拉肚子、便秘交替出现的同时,还出现腹疼、体重减轻,大便潜血阳性、贫血等报警症状,需要高度警惕,建议及时进行肠镜检查,来帮助明确是否出现结肠肿瘤。",Doc_train_0717_0451,train_0717,gold,1.0
Event_832f41ee4af9,一点点脂肪和胆固醇经过十二指肠,胆囊就会收缩,胆囊在急性炎症期或者结石已经嵌顿了或卡死了,",通过胃肠外来补充营养。为什么?因为胆汁是用来消化脂肪和胆固醇的,如果胆囊在急性炎症期或者结石已经嵌顿了或卡死了,这个时候只要任何的一点点脂肪和胆固醇经过十二指肠,胆囊就会收缩,因为这是无法控制的,这是一个生理过程,它需要排出胆汁。所以说急性期发",Doc_train_0717_0452,train_0717,gold,1.0
